"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2017/6/5,11272,31000,77428,86270,48627,29771,22808,8039,6183,29999,4625,8446,10328,20359,19364,35729,30933,10499,15845,6318,16567,15678,9632,53631,4366,22000,21660,33080,41142,32424,18166,54755,35333,64063,54114,21106,71745,52523,49579,42144,53214,269739,68382,45782,47588,49033,66853,54839,45235,25771,61956,15225,18037,34211,9955,6871,5989,26776,19129,14058,71552,15240,23806,13867,42460,43289,55199,73726,79385,51257,55344,134120,43241,59979,70472,41461,112406,38268,32980,28872,29876,21742,51820,33950,14431,20094,77845,45610,46808,46523,26009,21507,9244,9682,11468,19446,18763,24348,34635,55397,46209,24563,24508,23523,23940,23395,18885,17233,0,0,0,0,0,0,0,0,0,0,0
2017/6/6,11514,31503,80133,89880,50204,31014,23050,7889,6068,29817,4496,8664,14421,20502,21208,36667,31475,10589,16331,6269,16310,15925,9680,54369,4690,22405,22649,33204,42679,32945,18771,56094,36762,65551,58016,21161,71886,52402,50105,42377,53863,268090,70735,46863,48834,52127,68670,56987,46861,26732,63521,15120,18396,35606,10509,7021,6013,27403,19803,14118,70550,15206,24284,13920,42990,44002,57340,74290,81275,52025,55300,130890,46509,61049,73324,46629,113056,39625,32961,29473,30508,21652,52105,34724,15277,19733,77927,46528,47992,47091,26561,21535,9163,9638,11451,19600,18927,24215,34076,55384,48101,24786,24965,23681,23972,23235,19097,17297,0,0,0,0,0,0,0,0,0,0,0
2017/6/7,11563,31556,79373,91427,50564,31098,23343,8525,7087,30969,4686,8723,12902,20704,20922,36460,31389,10727,16200,6453,17414,16394,9974,54716,4472,22754,22672,33825,42834,32923,18907,55203,36801,66473,58368,21235,72310,54967,50668,42887,52153,275023,72719,47180,48725,54194,70128,58080,46675,26563,63719,15621,18299,35974,10625,7077,6187,27170,19049,14099,71139,15017,24024,13907,42617,43541,56726,75351,81512,53082,55960,134216,47810,61796,74155,43012,116251,39699,33465,29478,31408,21954,55129,35081,15880,20887,79339,46422,47962,47338,26033,21609,9397,9542,11608,19690,18977,25550,35058,56164,49238,25067,25295,24019,24510,23910,19228,17199,0,0,0,0,0,0,0,0,0,0,0
2017/6/8,11523,31567,79877,93400,49410,30632,23434,8020,7148,30235,4461,8517,13620,20559,21527,36432,31139,10359,16071,6052,16633,16146,9780,54914,4614,22420,22363,33105,42325,33275,18600,56528,37265,66531,58600,21090,71688,53628,50040,42256,50924,277698,74094,46247,48386,50914,67791,58563,47164,25762,63461,15432,18277,35502,10514,7153,5918,27597,19084,13959,72310,15320,24062,13847,42199,43490,56562,75192,81667,52431,55101,133176,46913,62360,75195,42815,121157,39403,33217,29663,31807,23013,56869,35415,14972,19923,78819,47124,47927,47934,25894,22440,9136,9456,11683,19984,18733,24534,35590,55845,48676,24716,25139,23614,24456,23260,19424,17331,0,0,0,0,0,0,0,0,0,0,0
2017/6/9,13158,32919,82397,105210,52693,32550,24806,8425,7297,32326,4795,8674,15057,21559,23819,36830,32314,11850,17499,6701,17776,17686,10066,58014,4657,24694,24186,36086,45626,36352,19826,62831,41264,70036,63395,21630,76392,56900,53458,44518,53181,341880,83509,50237,51791,57027,77550,63743,50266,26744,66188,16088,18955,38413,12158,7214,6100,27927,20210,14815,80904,16378,26446,14917,44783,43944,61382,87380,85394,54955,60498,156126,48665,70177,85654,48031,137582,41309,35309,31377,35776,23257,66795,37624,17064,21638,83274,47755,50250,51202,27637,25069,10127,10002,12394,20825,20417,27388,37047,60122,53202,26116,26508,25318,25406,24637,20674,18443,0,0,0,0,0,0,0,0,0,0,0
2017/6/10,10353,21571,50420,110392,37083,24652,18337,7638,5433,20427,3772,6669,16891,15957,25823,12995,14931,9025,15690,6417,12702,13787,4793,45438,4401,23464,20978,29794,36738,36107,18702,64826,39535,58087,59650,11537,67461,48922,44345,39975,27707,374423,85389,40264,40293,56831,78287,63977,44975,19873,58780,12515,12957,32295,12411,6484,4161,19098,17635,12089,88598,13090,24350,12985,37880,32445,59758,87159,71649,45720,57025,179824,36604,66233,78524,43699,126904,33235,30306,19810,30739,18219,67770,27635,22473,19934,44160,40376,37671,40550,29218,25458,10604,5514,15796,17278,20160,23222,29023,43718,50480,22519,23768,24214,20841,22893,18083,17118,0,0,0,0,0,0,0,0,0,0,0
2017/6/11,10012,17369,37766,88635,26023,18885,14297,6763,4379,18881,3097,5649,15469,12597,20995,10950,12942,7183,12678,5690,10630,11483,4113,30569,4162,20305,16733,23707,28138,29411,15467,58358,32510,45156,42786,8872,59464,40973,37418,33174,21336,351100,69143,28513,37327,48120,67296,51214,35946,15257,46656,10428,10760,27956,10770,5606,4131,15544,14764,9938,72101,12132,20130,10963,31285,25228,47787,77826,57967,37598,47678,150287,25154,49508,61319,33716,104266,27513,26827,17325,26171,14071,57549,20840,20231,15751,34993,23098,28327,29828,15293,25413,7845,4505,12830,14025,16175,19184,23713,35016,41328,18660,18352,18948,17515,18223,14595,13519,0,0,0,0,0,0,0,0,0,0,0
2017/6/12,11932,30773,77668,87736,49194,30276,22772,7972,5910,29703,4453,8647,11321,19533,19413,35646,30804,10388,15768,5953,16331,15600,10290,52685,4449,22404,21794,32734,41296,31446,18360,53275,34709,63898,54384,20876,71213,51652,50196,41580,51354,284720,67540,45682,47002,47729,62587,54075,44854,25130,60591,15021,17711,33723,9228,6787,5944,25974,18827,13451,67886,14927,23752,13698,41563,42411,54083,75379,79436,50472,53014,127995,43311,59276,71096,40434,116287,38342,32189,28693,31624,20375,60467,34029,13856,19704,76789,45124,46639,44159,25205,21014,9007,9380,11016,19186,18929,24375,34265,54768,45255,24624,24573,23821,24535,23865,19074,17040,0,0,0,0,0,0,0,0,0,0,0
2017/6/13,11523,32012,80636,92074,49690,30546,23257,7954,6314,29713,4458,8462,11143,19448,19953,36393,31530,10655,16060,6015,16542,15980,10366,65599,4387,22345,22292,32882,41840,32144,18663,54133,36581,65994,57400,20852,71792,53143,50479,42313,52306,274662,71289,46822,48497,50128,64757,54688,45497,26014,61537,14940,17771,34556,9705,6916,5767,26403,19020,13723,66684,15482,24129,13887,42675,43206,56991,75851,81697,51980,54156,130451,45742,59793,74417,41850,117304,39586,33104,29239,32883,21402,52540,34766,14586,20002,77523,46248,48025,46032,25141,21718,9057,9419,11235,19460,18805,24264,34621,55766,47173,24562,24485,23831,23988,23879,18739,17383,0,0,0,0,0,0,0,0,0,0,0
2017/6/14,11466,32229,81720,90231,50916,31895,24147,8580,6177,35726,4354,8500,8502,20165,19743,36922,32047,10607,15948,5803,16707,16161,10825,57749,4558,21476,22216,33366,42714,32125,19235,53962,36483,67832,56787,20688,73606,54457,51121,42520,50678,269544,70210,45316,46436,46099,59299,52403,43604,24831,59033,15185,17489,31855,9536,6794,5790,26228,17600,12864,59705,15006,22718,13390,41663,43015,54883,76208,81476,51541,52435,125645,48089,61283,73387,42049,116941,40092,32731,29733,32484,20225,53801,35636,14122,20136,80767,48213,50042,44252,24657,21034,9067,9923,11803,20874,19965,24360,36032,56232,47753,24971,24193,24536,24895,24425,18366,17350,0,0,0,0,0,0,0,0,0,0,0
2017/6/15,11780,33320,86225,96612,52955,33242,24600,8668,6312,30489,4450,8483,9036,20394,20333,37839,33279,10715,16602,5747,17844,16912,11057,59862,4942,22149,22882,34161,44555,33701,20053,57475,38320,69872,63466,22129,76558,55020,52410,43161,58244,289699,74571,47104,48413,48702,62550,54121,45669,25815,62810,15738,18012,33344,10585,7137,5944,27156,18517,13270,63305,15079,23515,13463,42368,43901,57118,78100,83458,52631,54979,137104,54602,65871,78499,45264,125132,41559,34180,30559,33631,21746,59309,36825,14621,20899,84759,50976,51170,45710,25974,21799,9596,10043,12092,21140,20312,25682,36917,58707,51357,25304,24494,24512,25324,24415,18721,17061,0,0,0,0,0,0,0,0,0,0,0
2017/6/16,12986,34513,88080,106128,53116,33441,25246,8767,6589,31832,4628,8827,10112,20642,23740,37915,33833,11747,17636,6304,17966,17449,10724,60413,4742,23245,23742,35631,46005,35403,20334,60683,41013,71629,62239,21912,77857,57185,53493,44817,52766,337277,83321,49741,50678,51616,68421,58627,48147,26090,63334,16198,18657,35790,11310,7407,5969,27242,19008,14005,71313,16005,25425,15015,44837,44732,60902,86865,86160,54941,57321,153031,49554,72327,86329,48370,136245,42292,35912,31162,36761,22101,66760,38526,15497,22395,86115,59333,51692,49053,26027,23710,10002,10461,12454,21509,21154,27359,38257,60628,52855,26374,25687,26112,26267,25614,19768,18213,0,0,0,0,0,0,0,0,0,0,0
2017/6/17,9584,21262,49739,105860,34618,22377,17400,7248,4828,22168,3393,5650,7606,14997,20886,12213,16438,7400,14117,4525,12326,12404,4585,34712,4233,17459,17808,26258,31321,30538,16722,54804,35554,56807,46112,9924,62812,42794,39277,34290,24369,317427,77950,38043,33772,42257,54938,49806,36998,17952,45442,11262,11097,25836,11924,5800,3422,16208,15017,9582,55710,10768,18679,11265,32067,30242,52721,75728,63703,40339,48422,153751,31513,58454,74419,41542,113018,32475,30370,19023,26791,12995,53773,26167,15239,17246,43657,40993,33174,32239,16819,17958,7335,4736,9708,15303,19082,19947,27756,40147,46540,19193,18662,20565,18497,20226,13792,13590,0,0,0,0,0,0,0,0,0,0,0
2017/6/18,9188,16063,37647,86060,26109,17509,14207,6390,4115,18523,2719,4673,6795,11907,19685,9955,14736,6793,11657,4231,9592,10598,4064,26918,4148,15790,15459,23016,26698,27322,14771,48821,30601,42589,40992,8736,54394,38314,33451,30791,21248,299295,67507,27567,32914,36880,49205,39996,37931,13711,37564,9572,9041,22923,10175,4741,2784,14186,12450,8330,57007,10133,16613,9850,28607,24233,44896,67911,54207,34637,45146,137481,24530,50563,61415,33114,95527,26812,26347,15524,24874,11592,47545,20103,14359,14636,32845,32306,27562,27525,12462,15524,6495,3939,8827,12834,15641,17484,22716,32701,39368,16194,15802,17439,16324,17702,11850,12007,0,0,0,0,0,0,0,0,0,0,0
2017/6/19,12013,31309,78057,88490,48991,29572,23104,8161,6265,31285,4503,8680,9560,19792,20410,35489,31551,10926,16020,5967,16882,15936,10073,54142,4390,22169,22010,32714,41986,32770,18474,52469,35564,63767,55069,20344,71849,52409,49877,42393,51117,276402,68688,46277,48182,49079,61541,54348,44932,25052,60813,15057,18034,33927,9913,6981,5836,25784,19066,13644,66593,15133,23329,13820,42098,43057,54956,75293,79611,50940,56377,132932,43424,60653,73092,44985,116835,38529,33225,29540,31430,21676,53134,34186,14572,20302,77665,46500,47276,46352,24302,20491,8971,9400,11503,19354,19146,24884,34465,56264,46443,24844,24411,24095,24243,23692,17911,17017,0,0,0,0,0,0,0,0,0,0,0
2017/6/20,11839,31348,78686,91397,50052,30117,22963,7964,6488,29345,4665,8749,11686,19952,21213,36280,31644,10451,16210,6303,16664,16228,9571,57286,4441,22447,22087,32841,42356,32240,18276,54795,36060,64601,56816,20511,71451,52753,49878,42696,51672,270776,71766,46529,47854,51426,63660,55969,46363,25528,61677,15247,17876,35377,11155,7161,5779,26166,19331,13944,68539,15282,23701,13733,42376,43894,56487,74574,80890,51345,55363,133101,46536,61855,75420,43069,116663,38925,33367,29139,31497,22377,53936,34623,14905,20409,77452,46802,48188,46707,24803,21854,9308,9545,11508,19852,18842,24539,34190,56486,47665,24587,24751,23650,24106,23316,18101,17412,0,0,0,0,0,0,0,0,0,0,0
2017/6/21,12258,31857,80879,95978,50339,30706,23463,8185,6288,30026,4593,8493,12083,20723,21678,36698,31670,10734,16299,6391,17379,16506,10391,73703,4524,23244,23051,33482,43034,32626,18852,55558,37607,65854,56480,20428,72486,53814,50961,43108,51704,281897,73291,47042,47797,51306,64637,56152,47314,25739,62371,15270,17882,35207,10387,7069,6179,25733,19116,13913,68458,15329,24507,13828,42803,43909,57317,76334,80972,52795,56265,136909,48285,62824,78444,43935,120821,39858,33549,29821,34813,22322,65290,35182,15300,20311,79590,46649,48223,46253,23980,21292,9209,9393,11817,19666,19290,24493,34613,56410,48445,24954,25298,23882,24332,23559,18292,17328,0,0,0,0,0,0,0,0,0,0,0
2017/6/22,12567,32180,82142,96731,50814,30572,23459,8215,6297,29897,4559,8644,13122,20369,21479,36539,31805,10762,16415,6520,16989,16230,10093,76724,4770,22867,22365,33326,42015,32995,18902,56773,39080,65841,58329,20655,73046,54057,51100,42814,51727,291486,74687,47075,48245,51540,65311,56948,46140,25841,62216,15183,18328,35576,10375,6833,5835,25699,19148,14201,70191,17300,24898,14039,42573,43210,57472,78306,81363,52560,56158,141090,48226,64340,83444,44612,126659,39274,33437,29808,35627,23084,65823,35390,15572,20507,78488,47618,48452,46058,25011,21562,9433,9344,11884,19975,19605,24744,34884,56905,49662,25219,24772,24124,23975,23721,18419,17207,0,0,0,0,0,0,0,0,0,0,0
2017/6/23,14412,33337,84454,109811,52006,32402,24679,8562,6410,31135,4769,8680,12809,21303,24414,36872,32162,11635,17596,6890,18030,17423,10243,79288,4765,24152,23639,34932,43457,35594,20132,66347,42259,69222,60881,21466,75992,56208,52816,44214,53166,347147,83728,49780,50033,53432,71743,63234,49806,26205,63753,15876,18340,38061,11629,7354,6174,27839,19841,14609,76184,16363,26991,14750,45008,44227,62156,86366,86283,55099,58566,161848,49681,70334,91402,50930,139060,41914,35663,31484,39535,23519,70292,38047,16443,21766,83260,49384,49901,50983,27810,22863,9835,9789,12504,20517,20455,27290,36932,59857,53382,25752,26207,25690,25113,24631,19615,18389,0,0,0,0,0,0,0,0,0,0,0
2017/6/24,11161,21479,49644,108485,33967,22661,17878,7373,5360,19420,3864,6616,13881,14917,24493,16397,14571,8388,14991,6519,11643,13212,4909,63506,4249,22747,19108,28035,33066,29654,18461,69887,39724,55689,50716,11673,65003,46357,42248,37385,27391,354909,82509,41397,36937,51484,74790,56695,40811,19229,50115,12245,13125,30858,11831,6410,4251,18719,16834,11150,83336,12458,23444,12801,36315,33231,58491,81824,67101,44123,60185,168335,36169,64372,82964,42803,119367,32264,29670,19955,32424,18013,63094,27725,20062,20375,43010,37750,35984,39976,18867,19895,8051,5029,11857,18261,18683,23107,28094,43840,49226,22222,21343,21603,19751,20794,16175,15780,0,0,0,0,0,0,0,0,0,0,0
2017/6/25,10783,17681,37761,86903,26133,17529,14796,6710,4528,15389,3026,5874,16087,12508,22272,10538,11489,7413,12322,7147,9639,10988,4558,31287,4214,22527,16745,24172,30015,26916,15495,56838,33387,42955,51173,9648,55172,40435,35498,32126,22842,368510,68667,30255,34698,49157,63450,48561,36277,15563,43634,10581,10470,27685,11158,5179,3082,14935,14464,10084,83978,12451,21634,10609,30939,25127,46853,74306,57719,37498,50933,144441,25951,51645,64132,35605,100761,27359,25632,16970,26545,16108,49958,22204,21879,16586,34249,23659,28513,33217,14838,14943,7834,4630,10184,13739,15504,19274,23535,35525,42522,17376,18109,18387,16865,18160,14212,13431,0,0,0,0,0,0,0,0,0,0,0
2017/6/26,12785,29675,76743,91298,47702,27648,22380,8060,6035,26461,4423,8164,10411,16784,19352,32254,30151,10348,15551,6188,15065,15549,9630,52222,4229,22692,21091,31886,41186,29943,18353,52695,36003,62141,52266,18256,70125,51389,49228,40828,50286,298475,70567,46659,45834,47472,60912,52806,44504,24416,58866,14666,17531,34102,9321,6721,5787,22179,18280,13020,66845,14704,23919,13595,41154,40214,54162,75650,74638,49802,55380,135466,40982,58994,75879,44015,119686,37414,32005,28152,30283,22090,54417,33482,14474,20323,75754,47054,46688,45749,17040,20247,8886,9308,11400,18293,18374,24094,33724,55454,46459,23766,24274,23056,22972,22463,17352,16668,0,0,0,0,0,0,0,0,0,0,0
2017/6/27,12012,31072,79417,93594,49297,28568,22377,7945,6225,26241,4738,8293,11985,17380,20191,34588,30898,10457,16166,6395,15138,15891,9979,53658,4387,22674,21691,32338,41376,30537,18741,55683,36886,63202,55214,18448,70681,52416,50322,41619,51458,289624,73282,46435,46457,50605,62998,54394,45271,25275,58945,14708,17651,34855,10612,6943,5709,22839,18599,13412,67742,15107,23847,13706,41692,40925,56451,75529,76807,51180,54918,137010,42869,58551,78294,44122,120635,38328,32536,28376,30519,22354,55930,34787,15839,20129,77358,48644,48679,48129,16934,20703,9196,9480,11521,18982,18761,24044,34182,55124,49557,24537,24232,23222,23568,22881,17210,16699,0,0,0,0,0,0,0,0,0,0,0
2017/6/28,12126,31274,80242,95459,49098,29087,22928,8391,6209,26747,4609,8269,10870,17458,21743,33734,31074,10493,16216,6728,15751,16061,10095,55618,4389,23137,21868,32665,42629,30441,18908,53799,37848,64018,56430,18550,71318,52659,50552,41559,51874,292684,74839,48333,47037,50486,61448,54329,46285,26085,60927,15168,17894,35290,9794,6821,5666,22586,18841,13304,66322,15249,23799,13969,41433,41275,56158,77300,78270,51990,55723,136791,43540,61206,80364,46940,120612,39351,33048,29100,31469,22481,55567,34713,15218,20329,79830,48530,48239,46582,16709,21112,9243,9378,11368,18960,18954,24174,34663,56719,50320,24585,24580,23824,23465,23371,17608,16950,0,0,0,0,0,0,0,0,0,0,0
2017/6/29,12127,31539,81410,96865,49343,28800,23193,7902,6143,26507,4667,8416,11109,17113,20856,33062,31042,10608,15828,6424,15323,16169,10377,65308,4507,22825,22008,32478,42291,31070,18880,56307,37581,63213,57807,17761,72096,53710,50329,41513,51128,295386,75988,47065,47543,49884,63842,55033,46057,24472,60559,14826,17896,35486,9915,7222,5587,22825,18480,13306,65974,15134,24296,13577,41914,40649,56865,77538,78125,52050,55156,138958,42102,61408,81954,46450,124946,39726,32959,29216,33953,22432,58032,35697,15129,19922,78972,49442,48600,47309,16438,21678,9081,9596,11595,19221,18814,24303,34859,56035,50541,25041,24889,24068,23831,23117,17779,17338,0,0,0,0,0,0,0,0,0,0,0
2017/6/30,13804,33337,84715,112767,52268,31084,24872,8463,6526,29620,4781,8445,11253,17991,26239,33921,32751,11915,18258,7518,16832,18540,10560,70225,5016,24565,23864,36420,44985,33395,20394,63616,40488,67129,65172,18189,77447,57514,54075,45234,52965,359319,86383,52005,49774,54615,68089,59845,49421,26152,63405,15814,18853,40792,10885,8450,6121,24338,19569,13787,72431,16287,26479,15145,46699,42621,64216,92929,85075,57017,57939,174913,45091,66950,93532,53495,141996,42325,36292,31742,40416,23352,75185,38584,17717,22320,82899,53482,51392,50901,17801,23497,10070,10136,12689,20719,22496,26790,37035,59180,55578,27250,26611,26263,26185,25579,18910,18711,0,0,0,0,0,0,0,0,0,0,0
2017/7/1,10296,21760,46947,106725,32790,20204,17364,7246,4784,18882,3344,6186,12433,13382,25286,12103,14424,8056,14606,6056,11317,12878,5103,47726,4123,20346,18100,26946,31450,26340,16877,55890,38122,51012,52419,9742,62400,44279,40495,35532,26624,339774,77781,39224,35087,47513,62333,54022,38648,17974,46873,11636,12335,29072,12061,5840,3650,15837,16484,10376,69505,11743,21154,11953,34906,29357,52674,78807,63597,42490,51105,152319,27844,64938,77906,40984,119939,32227,28754,19062,30726,15699,86074,26861,17135,17817,42616,30951,31753,35822,13633,17719,7883,4665,10405,14779,17926,21213,27096,41503,47844,20579,20501,21380,20105,20611,14455,14814,0,0,0,0,0,0,0,0,0,0,0
2017/7/2,9900,19259,35751,88444,27259,20673,14065,6780,4325,15623,3146,5112,16045,12088,19169,12136,11892,6686,12187,6278,9641,11164,4391,39624,4157,20375,15989,23855,27364,28701,15083,63059,32827,41772,49013,8922,54841,40146,35218,32340,22027,332000,66493,28807,33854,44734,60848,48346,35260,14962,40220,10616,10797,26786,11551,5280,3199,14962,15271,9719,72907,11290,19701,10617,32084,24313,46261,72743,58944,36812,49229,143380,22919,60101,63567,35538,105282,27386,25046,16694,28685,15719,77584,21583,17993,15567,33768,25553,26378,31907,12908,15274,7321,4478,9784,12907,15849,18885,22582,35256,42781,17799,17735,18250,17503,18280,13012,13109,0,0,0,0,0,0,0,0,0,0,0
2017/7/3,12561,30731,76938,91309,48255,27926,21949,7879,5865,25446,4704,7160,11539,15744,19653,32762,29850,9036,15537,6254,14979,14351,9784,52581,4052,21365,21631,32018,40586,29137,18389,54440,36126,64486,54305,17378,70862,51552,49868,41164,50975,305595,69421,46880,44461,46095,60114,52863,44084,23194,59285,14210,17649,32212,8918,6932,5632,22556,18084,12816,64663,15170,24075,13817,40437,40289,55785,78688,76141,52055,53380,140229,39586,60792,76614,44596,120383,35225,32210,28060,30639,21446,72086,34220,15309,20138,78132,41881,44866,47329,16764,20249,8947,9253,11049,17988,18545,23275,32694,54699,46165,24102,23056,22911,23000,22865,17060,16691,0,0,0,0,0,0,0,0,0,0,0
