"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,臺大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿中心,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2019/7/5,"7,361 ","16,231 ","44,350 ","53,994 ","26,559 ","15,800 ","12,801 ","4,845 ","3,514 ","13,380 ","2,904 ","3,882 ","7,482 ","8,853 ","13,165 ","18,593 ","19,055 ","5,574 ","10,419 ","3,917 ","8,988 ","8,663 ","6,105 ","38,748 ","3,953 ","13,709 ","12,528 ","18,497 ","23,668 ","18,678 ","11,384 ","32,258 ","20,423 ","36,705 ","31,975 ","9,708 ","39,529 ","29,293 ","28,408 ","24,159 ","26,725 ","175,022 ","48,152 ","24,756 ","25,449 ","27,963 ","33,532 ","28,292 ","25,668 ","13,119 ","33,713 ","8,049 ","10,896 ","18,866 ","5,645 ","4,084 ","3,488 ","11,618 ","9,928 ","10,779 ","38,865 ","9,333 ","14,858 ","8,066 ","23,983 ","27,136 ","34,853 ","45,170 ","45,588 ","28,305 ","33,114 ","84,212 ","22,633 ","38,010 ","41,296 ","25,759 ","71,859 ","21,287 ","18,580 ","15,480 ","21,370 ","15,289 ","41,607 ","20,685 ","9,032 ","14,872 ","43,328 ","24,682 ","25,833 ","29,021 ","8,922 ","12,004 ","5,655 ","5,241 ","7,091 ","10,480 ","10,973 ","14,783 ","18,980 ","31,460 ","28,057 ","15,989 ","12,799 ","13,429 ","13,622 ","12,761 ","10,380 ","10,470 ",,,,,,,,,,,
2019/7/6,"5,398 ","10,428 ","24,062 ","51,194 ","17,345 ","10,113 ","8,726 ","4,189 ","2,694 ","9,406 ","2,041 ","3,165 ","9,343 ","7,037 ","12,967 ","5,998 ","8,412 ","4,210 ","8,809 ","3,210 ","6,525 ","6,681 ","3,164 ","30,753 ","4,281 ","12,196 ","9,834 ","15,249 ","16,803 ","16,385 ","9,665 ","30,675 ","18,376 ","27,469 ","27,217 ","5,060 ","33,363 ","23,683 ","22,024 ","19,818 ","13,269 ","177,197 ","46,458 ","20,497 ","19,338 ","28,579 ","35,421 ","27,109 ","20,845 ","9,696 ","25,860 ","6,641 ","7,398 ","16,067 ","6,064 ","3,323 ","1,888 ","8,490 ","9,209 ","9,734 ","41,696 ","7,180 ","12,834 ","6,890 ","19,634 ","18,872 ","32,507 ","42,616 ","36,168 ","23,109 ","32,988 ","89,411 ","14,917 ","34,554 ","33,779 ","21,256 ","60,789 ","16,498 ","15,386 ","9,244 ","17,841 ","11,260 ","43,059 ","14,288 ","9,915 ","13,188 ","21,208 ","16,364 ","16,652 ","21,294 ","7,392 ","10,689 ","4,522 ","2,568 ","5,988 ","8,020 ","9,544 ","13,265 ","14,269 ","21,815 ","24,842 ","12,739 ","10,923 ","11,024 ","10,759 ","10,962 ","8,433 ","8,410 ",,,,,,,,,,,
2019/7/7,"5,469 ","9,339 ","19,718 ","42,152 ","14,409 ","9,132 ","7,018 ","3,720 ","2,343 ","7,362 ","1,730 ","2,702 ","8,798 ","5,501 ","11,593 ","4,624 ","7,535 ","3,489 ","7,482 ","3,215 ","5,259 ","5,736 ","2,771 ","26,881 ","4,317 ","12,129 ","8,393 ","12,942 ","13,970 ","14,219 ","8,218 ","32,585 ","15,733 ","23,601 ","23,254 ","4,290 ","28,273 ","20,108 ","19,275 ","16,715 ","13,165 ","177,633 ","39,267 ","15,287 ","19,187 ","24,510 ","29,632 ","23,259 ","19,471 ","7,641 ","20,725 ","5,552 ","5,987 ","13,772 ","5,636 ","2,827 ","1,659 ","7,132 ","7,048 ","8,382 ","38,802 ","6,561 ","12,502 ","5,985 ","16,812 ","15,144 ","26,884 ","41,079 ","32,412 ","19,372 ","28,997 ","79,869 ","13,678 ","30,727 ","27,416 ","16,109 ","54,378 ","13,714 ","13,097 ","7,924 ","17,265 ","9,490 ","40,774 ","11,302 ","8,664 ","11,687 ","17,432 ","11,607 ","13,670 ","17,751 ","6,653 ","8,518 ","4,027 ","2,281 ","5,377 ","7,078 ","8,219 ","12,058 ","12,256 ","18,453 ","21,848 ","10,629 ","9,222 ","9,440 ","9,169 ","9,307 ","7,292 ","7,409 ",,,,,,,,,,,
2019/7/8,"6,618 ","15,253 ","42,122 ","46,474 ","25,316 ","14,985 ","12,026 ","4,478 ","3,251 ","12,708 ","2,852 ","3,684 ","5,820 ","8,194 ","11,088 ","17,228 ","17,593 ","4,974 ","9,274 ","3,454 ","8,382 ","7,504 ","5,876 ","36,709 ","3,512 ","12,925 ","11,678 ","17,683 ","21,652 ","16,868 ","10,271 ","27,711 ","17,761 ","34,669 ","25,904 ","9,232 ","35,913 ","26,861 ","27,102 ","22,603 ","26,357 ","162,368 ","40,159 ","23,850 ","24,431 ","25,667 ","28,958 ","25,697 ","22,916 ","12,485 ","31,890 ","7,527 ","9,923 ","16,672 ","4,342 ","3,889 ","3,302 ","11,129 ","9,078 ","9,967 ","33,516 ","9,066 ","14,135 ","7,798 ","22,420 ","25,936 ","31,652 ","41,163 ","42,112 ","26,377 ","30,284 ","73,884 ","20,898 ","33,740 ","35,829 ","23,260 ","63,832 ","18,762 ","17,377 ","14,564 ","19,223 ","14,411 ","38,336 ","19,140 ","8,261 ","13,727 ","41,131 ","22,770 ","24,535 ","26,680 ","10,666 ","10,435 ","5,415 ","4,955 ","6,263 ","9,995 ","9,763 ","13,065 ","17,514 ","29,572 ","24,229 ","14,960 ","12,008 ","12,433 ","12,863 ","11,982 ","10,117 ","9,729 ",,,,,,,,,,,
2019/7/9,"6,365 ","15,657 ","43,611 ","47,705 ","26,374 ","15,143 ","12,275 ","4,801 ","3,411 ","13,853 ","2,883 ","3,846 ","8,068 ","8,607 ","11,686 ","17,527 ","18,171 ","4,769 ","9,622 ","3,578 ","8,472 ","7,976 ","5,908 ","31,040 ","3,649 ","13,012 ","11,914 ","17,717 ","22,202 ","18,042 ","10,749 ","29,572 ","19,132 ","35,747 ","27,960 ","9,696 ","37,272 ","27,688 ","27,692 ","22,905 ","27,731 ","155,674 ","41,995 ","23,901 ","24,964 ","27,335 ","31,126 ","27,203 ","24,840 ","12,861 ","32,728 ","7,582 ","9,910 ","17,140 ","4,951 ","4,122 ","3,360 ","11,356 ","9,312 ","9,922 ","34,000 ","9,087 ","14,006 ","7,656 ","22,673 ","26,711 ","32,667 ","40,816 ","42,713 ","26,793 ","30,311 ","74,417 ","21,858 ","34,607 ","37,524 ","23,704 ","62,792 ","19,657 ","17,503 ","14,671 ","17,863 ","14,626 ","32,558 ","19,709 ","8,584 ","13,419 ","41,483 ","22,939 ","24,672 ","27,339 ","9,219 ","10,941 ","5,437 ","5,103 ","6,376 ","10,522 ","9,877 ","13,166 ","18,091 ","30,049 ","25,673 ","15,287 ","11,838 ","12,603 ","12,986 ","12,111 ","9,896 ","9,985 ",,,,,,,,,,,
2019/7/10,"6,496 ","16,089 ","43,405 ","49,179 ","25,539 ","15,287 ","12,302 ","4,780 ","3,589 ","13,679 ","2,860 ","3,764 ","7,986 ","8,592 ","11,839 ","17,498 ","17,078 ","5,391 ","9,641 ","3,706 ","9,074 ","8,206 ","5,865 ","31,485 ","3,775 ","13,145 ","12,272 ","17,888 ","22,947 ","16,764 ","10,791 ","29,680 ","19,569 ","36,683 ","28,258 ","9,795 ","37,950 ","27,933 ","27,629 ","23,047 ","27,475 ","159,334 ","42,901 ","24,271 ","24,866 ","27,415 ","31,440 ","27,218 ","24,271 ","13,007 ","32,349 ","7,679 ","10,343 ","17,167 ","4,877 ","4,171 ","3,419 ","11,836 ","9,274 ","9,953 ","33,908 ","9,392 ","13,990 ","7,768 ","22,461 ","26,637 ","33,029 ","43,150 ","44,336 ","27,663 ","31,203 ","77,580 ","24,462 ","35,357 ","38,193 ","24,717 ","65,003 ","20,126 ","17,625 ","14,911 ","19,078 ","14,433 ","31,870 ","19,576 ","8,560 ","13,773 ","42,653 ","23,005 ","25,243 ","27,277 ","9,691 ","11,246 ","5,561 ","5,034 ","6,714 ","10,552 ","10,242 ","13,378 ","18,283 ","31,037 ","25,422 ","15,414 ","12,400 ","12,638 ","13,203 ","12,363 ","10,174 ","9,889 ",,,,,,,,,,,
2019/7/11,"6,361 ","16,124 ","43,658 ","49,025 ","25,160 ","15,076 ","12,322 ","4,578 ","3,454 ","12,732 ","2,835 ","4,164 ","7,089 ","8,487 ","11,630 ","17,529 ","17,155 ","5,177 ","9,664 ","3,500 ","8,634 ","7,750 ","6,098 ","31,077 ","3,769 ","13,155 ","11,997 ","17,871 ","22,568 ","16,389 ","10,576 ","29,801 ","18,996 ","36,092 ","28,927 ","9,730 ","37,838 ","28,130 ","27,455 ","22,853 ","27,286 ","158,553 ","42,985 ","23,912 ","24,722 ","27,402 ","31,375 ","26,748 ","23,753 ","12,509 ","31,611 ","7,832 ","10,234 ","17,259 ","4,948 ","4,112 ","3,460 ","11,206 ","9,383 ","9,933 ","33,613 ","9,222 ","14,038 ","7,566 ","22,023 ","26,347 ","32,594 ","41,623 ","43,118 ","27,067 ","30,591 ","75,803 ","22,572 ","34,852 ","38,067 ","24,238 ","64,992 ","20,056 ","17,574 ","14,937 ","19,142 ","14,239 ","32,915 ","19,721 ","8,643 ","13,873 ","42,029 ","23,644 ","25,341 ","27,127 ","9,211 ","10,534 ","5,429 ","4,993 ","6,448 ","10,379 ","9,897 ","13,599 ","18,455 ","30,343 ","25,162 ","15,187 ","12,045 ","12,428 ","12,937 ","12,083 ","10,008 ","9,931 ",,,,,,,,,,,
2019/7/12,"7,256 ","16,212 ","44,788 ","54,883 ","29,070 ","15,488 ","12,906 ","4,882 ","3,583 ","13,667 ","2,843 ","4,278 ","7,723 ","9,032 ","12,472 ","18,980 ","18,854 ","6,119 ","10,130 ","3,631 ","9,133 ","8,998 ","6,294 ","32,187 ","4,213 ","13,553 ","12,500 ","18,814 ","23,717 ","16,681 ","11,307 ","31,959 ","20,237 ","37,326 ","30,930 ","9,765 ","39,374 ","29,164 ","28,376 ","23,656 ","27,354 ","180,141 ","47,836 ","25,115 ","26,048 ","31,463 ","33,193 ","28,431 ","25,501 ","13,237 ","31,822 ","8,130 ","10,523 ","18,562 ","5,211 ","4,071 ","3,349 ","11,593 ","9,726 ","10,588 ","35,826 ","9,729 ","14,795 ","8,097 ","23,673 ","26,904 ","34,516 ","45,363 ","45,588 ","28,399 ","32,079 ","83,245 ","24,176 ","36,453 ","41,234 ","25,644 ","71,566 ","22,042 ","18,153 ","15,787 ","21,477 ","14,462 ","38,885 ","20,490 ","9,089 ","14,983 ","43,535 ","23,692 ","26,488 ","28,224 ","9,165 ","11,219 ","5,581 ","5,211 ","6,919 ","10,613 ","10,559 ","14,833 ","18,668 ","31,416 ","27,182 ","16,033 ","12,975 ","13,352 ","13,796 ","12,780 ","10,840 ","10,616 ",,,,,,,,,,,
2019/7/13,"5,508 ","10,242 ","25,640 ","53,283 ","17,329 ","10,412 ","9,083 ","4,282 ","2,760 ","9,173 ","2,133 ","3,339 ","11,371 ","7,271 ","11,925 ","6,014 ","7,932 ","4,090 ","9,043 ","3,488 ","6,259 ","6,718 ","2,755 ","19,939 ","4,208 ","12,707 ","10,005 ","15,222 ","16,343 ","14,921 ","10,119 ","33,231 ","18,233 ","28,490 ","24,793 ","5,074 ","33,745 ","23,758 ","22,191 ","19,481 ","13,410 ","183,087 ","47,885 ","20,819 ","19,869 ","32,941 ","37,319 ","28,329 ","20,999 ","9,739 ","23,697 ","6,653 ","7,343 ","15,799 ","5,764 ","3,212 ","2,155 ","8,742 ","8,787 ","9,587 ","41,645 ","7,376 ","12,841 ","6,811 ","18,579 ","19,197 ","31,462 ","43,928 ","35,943 ","22,319 ","32,837 ","90,223 ","15,932 ","36,904 ","35,934 ","21,705 ","63,353 ","16,522 ","15,422 ","9,532 ","16,461 ","11,468 ","38,114 ","14,585 ","9,682 ","13,260 ","22,229 ","15,218 ","16,744 ","22,119 ","7,725 ","8,806 ","4,360 ","2,678 ","6,076 ","8,804 ","9,749 ","13,022 ","14,304 ","21,361 ","25,833 ","12,538 ","10,883 ","10,953 ","10,861 ","10,774 ","8,117 ","8,461 ",,,,,,,,,,,
2019/7/14,"5,581 ","8,141 ","20,029 ","43,635 ","13,385 ","8,195 ","6,993 ","3,948 ","2,148 ","6,958 ","1,836 ","2,769 ","10,312 ","5,699 ","12,034 ","4,788 ","6,360 ","3,450 ","7,071 ","3,133 ","5,065 ","5,548 ","2,575 ","16,581 ","4,181 ","11,773 ","8,402 ","12,940 ","13,342 ","13,411 ","8,021 ","25,865 ","14,728 ","21,583 ","22,968 ","4,505 ","27,630 ","19,710 ","18,416 ","16,128 ","10,884 ","180,574 ","39,648 ","15,482 ","18,263 ","29,193 ","30,685 ","23,661 ","18,940 ","7,398 ","19,321 ","5,352 ","5,795 ","13,410 ","5,280 ","2,785 ","1,647 ","6,677 ","7,208 ","8,467 ","38,214 ","6,681 ","11,533 ","5,833 ","15,367 ","15,141 ","26,468 ","39,454 ","29,943 ","18,855 ","28,792 ","77,878 ","15,142 ","31,212 ","27,615 ","16,426 ","53,818 ","13,536 ","13,011 ","8,502 ","15,908 ","9,513 ","33,298 ","11,264 ","9,230 ","11,313 ","17,646 ","12,162 ","13,940 ","18,171 ","6,079 ","7,301 ","3,522 ","2,313 ","5,211 ","6,870 ","8,028 ","11,860 ","12,024 ","17,519 ","21,796 ","10,162 ","8,864 ","8,955 ","9,050 ","9,131 ","7,040 ","7,192 ",,,,,,,,,,,
2019/7/15,"6,780 ","15,251 ","41,978 ","46,327 ","25,298 ","14,719 ","11,965 ","4,527 ","3,301 ","13,495 ","2,701 ","3,820 ","6,624 ","8,127 ","11,118 ","17,152 ","17,076 ","5,165 ","9,292 ","3,416 ","8,394 ","7,794 ","5,786 ","30,552 ","3,470 ","12,623 ","11,343 ","17,173 ","21,847 ","15,635 ","10,008 ","27,480 ","18,248 ","34,800 ","27,433 ","9,745 ","36,454 ","26,676 ","26,697 ","22,061 ","27,156 ","162,257 ","41,397 ","24,235 ","24,099 ","25,514 ","30,240 ","26,277 ","22,659 ","12,996 ","30,622 ","7,326 ","9,862 ","16,961 ","4,583 ","3,769 ","3,192 ","11,042 ","9,425 ","9,618 ","33,601 ","9,067 ","14,004 ","7,500 ","21,440 ","26,022 ","31,366 ","40,534 ","41,463 ","26,230 ","30,834 ","74,167 ","21,260 ","34,353 ","36,582 ","22,899 ","63,689 ","19,389 ","17,054 ","14,813 ","18,539 ","14,339 ","35,533 ","18,700 ","8,398 ","13,833 ","41,366 ","21,956 ","24,983 ","26,633 ","8,749 ","10,090 ","5,284 ","5,017 ","6,340 ","9,854 ","9,737 ","13,133 ","17,414 ","29,773 ","25,578 ","14,997 ","12,170 ","12,314 ","12,550 ","11,761 ","9,835 ","9,896 ",,,,,,,,,,,
2019/7/16,"6,462 ","15,845 ","43,389 ","48,473 ","25,981 ","15,059 ","12,207 ","4,546 ","3,456 ","13,388 ","2,715 ","3,989 ","8,725 ","8,489 ","11,284 ","17,604 ","17,503 ","5,353 ","9,678 ","3,564 ","8,515 ","8,087 ","6,162 ","30,897 ","3,612 ","12,968 ","11,799 ","17,575 ","22,230 ","16,890 ","10,601 ","29,511 ","18,923 ","36,529 ","29,260 ","9,760 ","37,400 ","28,121 ","27,532 ","22,932 ","28,697 ","157,081 ","42,675 ","24,723 ","24,858 ","27,281 ","31,614 ","27,319 ","23,753 ","13,119 ","31,441 ","7,745 ","10,160 ","17,325 ","4,982 ","3,946 ","3,412 ","11,236 ","9,552 ","9,926 ","34,137 ","9,179 ","13,916 ","7,511 ","22,398 ","26,612 ","32,530 ","40,832 ","43,412 ","26,971 ","30,931 ","74,243 ","23,115 ","35,221 ","38,482 ","23,857 ","64,738 ","20,395 ","17,494 ","15,203 ","18,730 ","14,664 ","32,788 ","19,612 ","8,489 ","14,021 ","41,966 ","22,974 ","25,796 ","27,176 ","8,865 ","10,489 ","5,367 ","5,135 ","6,369 ","10,135 ","9,940 ","13,170 ","18,066 ","30,599 ","26,326 ","15,396 ","12,368 ","12,527 ","12,784 ","12,109 ","9,886 ","10,019 ",,,,,,,,,,,
2019/7/17,"6,788 ","16,062 ","43,945 ","48,899 ","26,050 ","15,399 ","12,387 ","4,766 ","3,408 ","13,101 ","2,720 ","3,963 ","7,759 ","8,974 ","11,812 ","18,103 ","17,837 ","5,284 ","9,635 ","3,406 ","8,616 ","8,083 ","6,725 ","30,935 ","3,343 ","12,712 ","11,870 ","17,560 ","22,598 ","16,398 ","10,626 ","28,603 ","19,290 ","36,771 ","28,727 ","9,933 ","37,275 ","28,094 ","27,323 ","22,706 ","28,252 ","158,055 ","42,383 ","24,859 ","24,457 ","26,243 ","29,342 ","27,134 ","23,878 ","13,068 ","31,401 ","7,789 ","10,327 ","16,912 ","4,641 ","4,038 ","3,477 ","11,366 ","9,361 ","9,807 ","33,646 ","9,030 ","13,962 ","7,624 ","22,015 ","26,586 ","32,409 ","41,575 ","43,297 ","27,059 ","31,526 ","74,161 ","23,527 ","34,597 ","37,792 ","24,565 ","64,549 ","19,984 ","17,221 ","15,207 ","18,606 ","14,221 ","31,682 ","19,182 ","8,485 ","13,742 ","43,912 ","23,362 ","25,430 ","26,843 ","8,837 ","10,594 ","5,329 ","5,263 ","6,326 ","10,668 ","9,702 ","13,096 ","17,835 ","31,643 ","26,246 ","15,345 ","12,235 ","12,487 ","12,912 ","12,069 ","9,955 ","9,848 ",,,,,,,,,,,
2019/7/18,"5,700 ","15,504 ","43,174 ","48,309 ","25,351 ","14,882 ","12,060 ","4,496 ","3,313 ","12,562 ","2,607 ","3,576 ","5,917 ","8,187 ","11,277 ","17,497 ","17,347 ","5,280 ","9,243 ","3,184 ","8,257 ","7,799 ","5,956 ","30,017 ","3,335 ","12,117 ","11,352 ","16,950 ","21,852 ","15,160 ","10,326 ","27,625 ","18,559 ","35,606 ","29,056 ","9,347 ","36,115 ","27,114 ","26,492 ","22,054 ","26,732 ","148,423 ","40,796 ","23,043 ","23,305 ","24,512 ","27,261 ","25,440 ","23,095 ","12,551 ","29,513 ","7,480 ","10,148 ","15,875 ","4,669 ","3,543 ","3,441 ","10,593 ","8,780 ","9,428 ","30,230 ","8,700 ","13,105 ","7,173 ","21,171 ","25,472 ","31,086 ","39,441 ","41,589 ","26,247 ","29,693 ","70,773 ","22,290 ","33,491 ","36,698 ","23,142 ","62,830 ","19,661 ","16,609 ","15,285 ","17,950 ","13,507 ","31,520 ","19,010 ","7,946 ","13,416 ","41,591 ","22,807 ","24,987 ","25,582 ","8,476 ","10,892 ","5,135 ","5,084 ","6,271 ","9,846 ","9,575 ","12,656 ","17,810 ","29,943 ","25,397 ","14,477 ","11,631 ","11,978 ","12,389 ","11,672 ","9,509 ","9,553 ",,,,,,,,,,,
2019/7/19,"6,960 ","16,071 ","44,259 ","54,038 ","26,501 ","15,267 ","12,722 ","4,747 ","3,500 ","13,233 ","2,791 ","3,761 ","7,509 ","8,795 ","13,203 ","17,826 ","18,370 ","5,428 ","9,969 ","3,586 ","8,899 ","8,431 ","6,032 ","31,890 ","3,707 ","13,407 ","12,174 ","17,969 ","23,667 ","17,175 ","10,846 ","31,600 ","20,073 ","37,129 ","31,443 ","9,676 ","38,725 ","28,837 ","28,149 ","23,435 ","27,625 ","170,232 ","46,978 ","24,945 ","24,798 ","27,469 ","31,979 ","27,938 ","24,955 ","13,472 ","31,229 ","8,061 ","10,519 ","18,279 ","5,295 ","3,930 ","3,401 ","11,100 ","9,717 ","10,265 ","35,629 ","9,275 ","14,285 ","7,777 ","22,906 ","26,967 ","33,727 ","44,135 ","44,769 ","27,885 ","32,078 ","81,784 ","23,410 ","37,417 ","41,313 ","25,016 ","71,528 ","20,639 ","18,660 ","15,635 ","19,778 ","14,611 ","41,322 ","20,086 ","8,975 ","14,620 ","43,139 ","23,741 ","26,333 ","27,898 ","8,760 ","11,876 ","5,608 ","5,164 ","6,948 ","10,635 ","10,365 ","14,507 ","18,387 ","31,380 ","28,362 ","15,598 ","12,631 ","12,991 ","13,296 ","12,773 ","10,129 ","10,140 ",,,,,,,,,,,
2019/7/20,"5,496 ","10,266 ","25,520 ","53,028 ","16,654 ","10,341 ","8,642 ","4,188 ","2,478 ","8,750 ","2,051 ","3,131 ","9,836 ","6,982 ","12,020 ","5,873 ","7,360 ","3,918 ","8,530 ","3,118 ","6,423 ","6,711 ","2,903 ","21,251 ","5,977 ","11,810 ","9,779 ","14,710 ","16,839 ","14,978 ","9,383 ","30,546 ","17,454 ","27,629 ","24,381 ","4,835 ","32,637 ","23,262 ","21,570 ","19,524 ","13,032 ","176,254 ","46,393 ","20,362 ","18,959 ","25,996 ","33,041 ","26,158 ","19,367 ","9,500 ","22,548 ","6,841 ","7,001 ","14,797 ","5,914 ","3,172 ","1,885 ","7,940 ","8,271 ","8,977 ","36,210 ","7,001 ","12,342 ","6,769 ","18,079 ","18,547 ","30,433 ","42,087 ","35,201 ","22,247 ","31,820 ","85,700 ","15,928 ","34,995 ","34,773 ","20,710 ","61,966 ","16,285 ","14,533 ","9,215 ","16,489 ","10,015 ","40,139 ","14,324 ","8,878 ","12,317 ","22,118 ","16,948 ","16,431 ","20,230 ","7,108 ","11,081 ","4,465 ","2,537 ","5,798 ","8,328 ","9,663 ","12,905 ","14,320 ","21,712 ","24,793 ","12,020 ","10,257 ","10,815 ","10,172 ","10,335 ","8,075 ","8,063 ",,,,,,,,,,,
